version_i,version_j,p_i,p_j,expected_cofailures,observed_cofailures,ratio_obs_exp,phi_correlation,binomial_p,significant_bonferroni,bonferroni_alpha
codex__m_gpt-5.2__l_rust__run000,cursor__m_composer-2-fast__l_rust__run000,3e-06,5e-06,1.5000000000000004e-05,3,199999.99999999994,0.7745958946421031,5.624919844520644e-16,True,0.00029239766081871346
codex__m_gpt-5.2__l_rust__run000,cursor__m_composer-2__l_rust__run000,3e-06,5e-06,1.5000000000000004e-05,3,199999.99999999994,0.7745958946421031,5.624919844520644e-16,True,0.00029239766081871346
codex__m_gpt-5.2__l_rust__run000,cursor__m_grok-4-20__l_rust__run000,3e-06,5e-06,1.5000000000000004e-05,3,199999.99999999994,0.7745958946421031,5.624919844520644e-16,True,0.00029239766081871346
codex__m_gpt-5.2__l_rust__run000,gemini__m_gemini-3-flash-preview__l_rust__run000,3e-06,3e-06,9.000000000000002e-06,2,222222.22222222216,0.6666656666636667,4.049971650154913e-11,True,0.00029239766081871346
codex__m_gpt-5.2__l_rust__run000,opencode__m_qwen_qwen3.5-397b-a17b__l_rust__run000,3e-06,0.00126,0.003780000000000001,3,793.6507936507935,0.04876432625219922,8.976183896305612e-09,True,0.00029239766081871346
codex__m_gpt-5.2__l_rust__run000,opencode__m_qwen_qwen3.5-plus-02-15__l_rust__run000,3e-06,0.000424,0.001272,3,2358.490566037736,0.08409811481592172,3.426845133344278e-10,True,0.00029239766081871346
codex__m_gpt-5.3-codex__l_rust__run000,codex__m_gpt-5.4__l_rust__run000,5.9e-05,5e-06,0.000295,5,16949.15254237288,0.2911033947204953,1.861305787532605e-20,True,0.00029239766081871346
codex__m_gpt-5.3-codex__l_rust__run000,cursor__m_composer-1.5__l_rust__run000,5.9e-05,5e-06,0.000295,5,16949.15254237288,0.2911033947204953,1.861305787532605e-20,True,0.00029239766081871346
codex__m_gpt-5.3-codex__l_rust__run000,cursor__m_composer-2-fast__l_rust__run000,5.9e-05,5e-06,0.000295,5,16949.15254237288,0.2911033947204953,1.861305787532605e-20,True,0.00029239766081871346
codex__m_gpt-5.3-codex__l_rust__run000,cursor__m_composer-2__l_rust__run000,5.9e-05,5e-06,0.000295,5,16949.15254237288,0.2911033947204953,1.861305787532605e-20,True,0.00029239766081871346
codex__m_gpt-5.3-codex__l_rust__run000,cursor__m_grok-4-20__l_rust__run000,5.9e-05,5e-06,0.000295,5,16949.15254237288,0.2911033947204953,1.861305787532605e-20,True,0.00029239766081871346
codex__m_gpt-5.3-codex__l_rust__run000,gemini__m_gemini-3-flash-preview__l_rust__run000,5.9e-05,3e-06,0.00017700000000000002,3,16949.152542372878,0.2254874944668753,9.24080048527168e-13,True,0.00029239766081871346
codex__m_gpt-5.3-codex__l_rust__run000,opencode__m_qwen_qwen3.5-397b-a17b__l_rust__run000,5.9e-05,0.00126,0.07434,5,67.25854183481302,0.018077557123025577,1.778470616213371e-08,True,0.00029239766081871346
codex__m_gpt-5.3-codex__l_rust__run000,opencode__m_qwen_qwen3.5-plus-02-15__l_rust__run000,5.9e-05,0.000424,0.025016,5,199.87208186760472,0.031462096316811815,7.995633980437418e-11,True,0.00029239766081871346
codex__m_gpt-5.4__l_rust__run000,cursor__m_composer-1.5__l_rust__run000,5e-06,5e-06,2.5000000000000005e-05,5,199999.99999999997,1.0,8.137769915668769e-26,True,0.00029239766081871346
codex__m_gpt-5.4__l_rust__run000,cursor__m_composer-2-fast__l_rust__run000,5e-06,5e-06,2.5000000000000005e-05,5,199999.99999999997,1.0,8.137769915668769e-26,True,0.00029239766081871346
codex__m_gpt-5.4__l_rust__run000,cursor__m_composer-2__l_rust__run000,5e-06,5e-06,2.5000000000000005e-05,5,199999.99999999997,1.0,8.137769915668769e-26,True,0.00029239766081871346
codex__m_gpt-5.4__l_rust__run000,cursor__m_grok-4-20__l_rust__run000,5e-06,5e-06,2.5000000000000005e-05,5,199999.99999999997,1.0,8.137769915668769e-26,True,0.00029239766081871346
codex__m_gpt-5.4__l_rust__run000,gemini__m_gemini-3-flash-preview__l_rust__run000,5e-06,3e-06,1.5000000000000004e-05,3,199999.99999999994,0.7745958946421031,5.624919844520644e-16,True,0.00029239766081871346
codex__m_gpt-5.4__l_rust__run000,opencode__m_qwen_qwen3.5-397b-a17b__l_rust__run000,5e-06,0.00126,0.006300000000000001,5,793.6507936507935,0.06295453744268868,8.226920388769809e-14,True,0.00029239766081871346
codex__m_gpt-5.4__l_rust__run000,opencode__m_qwen_qwen3.5-plus-02-15__l_rust__run000,5e-06,0.000424,0.00212,5,2358.490566037736,0.10857030794718932,3.562267144010628e-16,True,0.00029239766081871346
cursor__m_composer-1.5__l_rust__run000,cursor__m_composer-2-fast__l_rust__run000,5e-06,5e-06,2.5000000000000005e-05,5,199999.99999999997,1.0,8.137769915668769e-26,True,0.00029239766081871346
cursor__m_composer-1.5__l_rust__run000,cursor__m_composer-2__l_rust__run000,5e-06,5e-06,2.5000000000000005e-05,5,199999.99999999997,1.0,8.137769915668769e-26,True,0.00029239766081871346
cursor__m_composer-1.5__l_rust__run000,cursor__m_grok-4-20__l_rust__run000,5e-06,5e-06,2.5000000000000005e-05,5,199999.99999999997,1.0,8.137769915668769e-26,True,0.00029239766081871346
cursor__m_composer-1.5__l_rust__run000,gemini__m_gemini-3-flash-preview__l_rust__run000,5e-06,3e-06,1.5000000000000004e-05,3,199999.99999999994,0.7745958946421031,5.624919844520644e-16,True,0.00029239766081871346
cursor__m_composer-1.5__l_rust__run000,opencode__m_qwen_qwen3.5-397b-a17b__l_rust__run000,5e-06,0.00126,0.006300000000000001,5,793.6507936507935,0.06295453744268868,8.226920388769809e-14,True,0.00029239766081871346
cursor__m_composer-1.5__l_rust__run000,opencode__m_qwen_qwen3.5-plus-02-15__l_rust__run000,5e-06,0.000424,0.00212,5,2358.490566037736,0.10857030794718932,3.562267144010628e-16,True,0.00029239766081871346
cursor__m_composer-2-fast__l_rust__run000,cursor__m_composer-2__l_rust__run000,5e-06,5e-06,2.5000000000000005e-05,5,199999.99999999997,1.0,8.137769915668769e-26,True,0.00029239766081871346
cursor__m_composer-2-fast__l_rust__run000,cursor__m_grok-4-20__l_rust__run000,5e-06,5e-06,2.5000000000000005e-05,5,199999.99999999997,1.0,8.137769915668769e-26,True,0.00029239766081871346
cursor__m_composer-2-fast__l_rust__run000,gemini__m_gemini-3-flash-preview__l_rust__run000,5e-06,3e-06,1.5000000000000004e-05,3,199999.99999999994,0.7745958946421031,5.624919844520644e-16,True,0.00029239766081871346
cursor__m_composer-2-fast__l_rust__run000,opencode__m_qwen_qwen3.5-397b-a17b__l_rust__run000,5e-06,0.00126,0.006300000000000001,5,793.6507936507935,0.06295453744268868,8.226920388769809e-14,True,0.00029239766081871346
cursor__m_composer-2-fast__l_rust__run000,opencode__m_qwen_qwen3.5-plus-02-15__l_rust__run000,5e-06,0.000424,0.00212,5,2358.490566037736,0.10857030794718932,3.562267144010628e-16,True,0.00029239766081871346
cursor__m_composer-2__l_rust__run000,cursor__m_grok-4-20__l_rust__run000,5e-06,5e-06,2.5000000000000005e-05,5,199999.99999999997,1.0,8.137769915668769e-26,True,0.00029239766081871346
cursor__m_composer-2__l_rust__run000,gemini__m_gemini-3-flash-preview__l_rust__run000,5e-06,3e-06,1.5000000000000004e-05,3,199999.99999999994,0.7745958946421031,5.624919844520644e-16,True,0.00029239766081871346
cursor__m_composer-2__l_rust__run000,opencode__m_qwen_qwen3.5-397b-a17b__l_rust__run000,5e-06,0.00126,0.006300000000000001,5,793.6507936507935,0.06295453744268868,8.226920388769809e-14,True,0.00029239766081871346
cursor__m_composer-2__l_rust__run000,opencode__m_qwen_qwen3.5-plus-02-15__l_rust__run000,5e-06,0.000424,0.00212,5,2358.490566037736,0.10857030794718932,3.562267144010628e-16,True,0.00029239766081871346
cursor__m_grok-4-20__l_rust__run000,gemini__m_gemini-3-flash-preview__l_rust__run000,5e-06,3e-06,1.5000000000000004e-05,3,199999.99999999994,0.7745958946421031,5.624919844520644e-16,True,0.00029239766081871346
cursor__m_grok-4-20__l_rust__run000,opencode__m_qwen_qwen3.5-397b-a17b__l_rust__run000,5e-06,0.00126,0.006300000000000001,5,793.6507936507935,0.06295453744268868,8.226920388769809e-14,True,0.00029239766081871346
cursor__m_grok-4-20__l_rust__run000,opencode__m_qwen_qwen3.5-plus-02-15__l_rust__run000,5e-06,0.000424,0.00212,5,2358.490566037736,0.10857030794718932,3.562267144010628e-16,True,0.00029239766081871346
gemini__m_gemini-3-flash-preview__l_rust__run000,opencode__m_qwen_qwen3.5-397b-a17b__l_rust__run000,3e-06,0.00126,0.003780000000000001,3,793.6507936507935,0.04876432625219922,8.976183896305612e-09,True,0.00029239766081871346
gemini__m_gemini-3-flash-preview__l_rust__run000,opencode__m_qwen_qwen3.5-plus-02-15__l_rust__run000,3e-06,0.000424,0.001272,3,2358.490566037736,0.08409811481592172,3.426845133344278e-10,True,0.00029239766081871346
opencode__m_qwen_qwen3.5-397b-a17b__l_rust__run000,opencode__m_qwen_qwen3.5-plus-02-15__l_rust__run000,0.00126,0.000424,0.53424,422,789.907157831686,0.5771118146967886,0.0,True,0.00029239766081871346
